@RELATION eos
@ATTRIBUTE r1Ucfirst {0, 1}
@ATTRIBUTE r1NewPara {0, 1}
@ATTRIBUTE r1Comma {0, 1}
@ATTRIBUTE r1Period {0, 1}
@ATTRIBUTE l1Title {0, 1}
@ATTRIBUTE l1Abbrev {0, 1}
@ATTRIBUTE lLength numeric
@ATTRIBUTE rLength numeric
@ATTRIBUTE Nspaces numeric
@ATTRIBUTE r1Quote {0, 1}
@ATTRIBUTE r1Semi {0, 1}
@ATTRIBUTE l1Internal {0, 1}
@ATTRIBUTE l1Cap {0, 1}
@ATTRIBUTE class {EOS, NEOS}
@DATA
0,1,0,0,0,0,8,0,0,0,0,0,0,EOS
1,0,0,0,0,0,105,32,1,0,0,0,0,EOS
1,0,0,0,0,0,41,107,1,0,0,0,0,EOS
1,0,0,0,0,0,27,12,1,0,0,0,0,EOS
1,0,0,0,0,0,40,57,2,0,0,0,0,EOS
1,0,0,0,0,0,20,62,1,0,0,0,1,NEOS
0,1,0,0,0,0,6,0,0,0,0,0,0,EOS
1,0,0,0,0,0,28,174,1,0,0,0,0,EOS
1,0,0,0,0,0,32,10,2,0,0,0,0,EOS
1,0,0,0,0,0,73,296,1,0,0,0,0,EOS
1,0,0,0,0,0,14,66,2,0,0,0,0,EOS
1,0,0,0,0,0,25,18,2,0,0,0,0,EOS
1,0,0,0,0,0,212,35,1,0,0,0,0,EOS
1,0,0,0,0,0,77,42,2,0,0,0,0,EOS
1,0,0,0,0,0,61,146,1,0,0,0,0,EOS
0,0,0,0,0,0,14,4,1,1,0,0,0,EOS
0,0,0,0,0,0,92,36,0,0,0,0,0,EOS
1,0,0,0,0,0,71,7,2,0,0,0,0,EOS
1,0,0,0,0,0,27,138,2,0,0,0,0,EOS
1,0,0,0,0,0,36,176,2,0,0,0,1,EOS
1,0,0,0,0,0,28,25,1,0,0,0,0,EOS
0,0,0,1,0,0,105,0,0,0,0,0,1,NEOS
0,1,0,0,0,0,127,0,0,0,0,0,0,EOS
1,0,0,0,0,0,203,39,2,0,0,0,0,EOS
1,0,0,0,0,0,34,186,2,0,0,0,0,EOS
0,1,0,0,0,0,49,0,0,0,0,0,0,EOS
0,0,0,0,0,0,15,41,1,1,0,0,0,EOS
1,0,0,0,0,0,7,9,2,0,0,0,0,EOS
0,1,0,0,0,0,23,0,0,0,0,0,0,EOS
1,0,0,0,0,0,44,49,1,0,0,0,0,EOS
1,0,0,0,0,0,45,29,2,0,0,0,0,EOS
0,1,0,0,0,0,26,0,0,0,0,0,0,EOS
1,0,0,0,0,0,10,22,1,0,0,0,0,EOS
1,0,0,0,0,0,40,75,2,0,0,0,0,EOS
1,0,0,0,0,0,155,61,2,0,0,0,0,EOS
1,0,0,0,0,0,189,41,2,0,0,0,0,EOS
1,0,0,0,0,0,57,39,1,0,0,0,0,EOS
1,0,0,0,0,0,20,73,1,0,0,0,0,EOS
0,0,0,0,0,0,140,201,2,0,0,0,0,EOS
1,0,0,0,0,0,217,23,2,0,0,0,0,EOS
1,0,0,0,0,0,299,17,2,0,0,0,0,EOS
1,0,0,0,1,1,42,22,1,0,0,0,1,NEOS
0,1,0,0,0,0,72,0,0,0,0,0,0,EOS
1,0,0,0,0,0,41,69,2,0,0,0,0,EOS
0,1,0,0,0,0,51,0,0,0,0,0,0,EOS
1,0,0,0,0,0,23,14,2,0,0,0,0,EOS
1,0,0,0,0,0,108,88,2,0,0,0,0,EOS
0,0,0,0,0,0,20,26,0,0,0,0,1,NEOS
1,0,0,0,0,0,17,77,1,0,0,0,0,EOS
1,0,0,0,0,0,907,274,2,0,0,0,0,EOS
0,1,0,0,0,0,69,0,0,0,0,0,0,EOS
1,0,0,0,0,0,167,90,2,0,0,0,0,EOS
1,0,0,0,1,1,4,17,2,0,0,0,1,NEOS
1,0,0,0,0,0,9,7,2,0,0,0,0,EOS
0,1,0,0,0,0,48,0,0,0,0,0,0,EOS
1,0,0,0,0,0,65,69,2,0,0,0,0,EOS
1,0,0,0,0,0,74,30,2,0,0,0,1,EOS
0,1,0,0,0,0,32,0,0,0,0,0,0,EOS
0,0,0,0,0,0,75,1,0,0,0,0,0,EOS
0,0,0,0,0,0,108,51,1,1,0,0,0,EOS
0,1,0,0,0,0,17,0,0,0,0,0,0,EOS
1,0,0,0,0,0,33,13,2,0,0,0,0,EOS
1,0,0,0,0,0,11,22,1,0,0,0,1,EOS
1,0,0,0,0,0,122,101,2,0,0,0,0,EOS
1,0,0,0,0,0,2,131,2,0,0,0,1,NEOS
1,0,0,0,0,0,315,87,2,0,0,0,0,EOS
1,0,0,0,0,0,18,79,2,0,0,0,0,EOS
1,0,0,0,0,0,11,51,1,0,0,0,1,EOS
1,0,0,0,0,0,88,20,1,0,0,0,0,EOS
0,0,0,0,0,0,54,1,2,0,0,0,1,EOS
1,0,0,0,0,0,51,138,1,0,0,0,0,EOS
1,0,0,0,0,0,115,92,1,0,0,0,0,EOS
1,0,0,0,0,0,18,174,2,0,0,0,1,EOS
0,1,0,0,0,0,5,0,0,0,0,0,0,EOS
0,1,0,0,0,0,69,0,0,0,0,0,0,EOS
0,0,0,0,0,0,39,22,1,0,0,0,1,NEOS
1,0,0,0,0,0,49,25,2,0,0,0,0,EOS
0,1,0,0,0,0,2,0,0,0,0,0,0,EOS
1,0,0,0,0,0,41,27,2,0,0,0,0,EOS
1,0,0,0,0,0,17,37,2,0,0,0,0,EOS
0,1,0,0,0,0,19,0,0,0,0,0,0,EOS
1,0,0,0,0,0,14,61,2,0,0,0,0,EOS
0,0,0,0,0,0,13,3,2,1,0,0,0,EOS
1,0,0,0,0,0,45,12,1,0,0,0,0,EOS
1,0,0,0,0,0,174,73,1,0,0,0,0,EOS
1,0,0,0,0,0,35,68,1,0,0,0,0,EOS
1,0,0,0,0,0,83,11,2,0,0,0,0,EOS
1,0,0,0,0,0,68,55,1,0,0,0,0,EOS
1,0,0,0,0,0,102,76,1,0,0,0,0,EOS
1,0,0,0,0,0,90,28,2,0,0,0,0,EOS
1,0,0,0,1,1,58,2,2,0,0,0,1,NEOS
0,1,0,0,0,0,209,0,0,0,0,0,0,EOS
1,0,0,0,0,0,102,68,2,0,0,0,0,EOS
1,0,0,0,0,0,41,7,1,0,0,0,0,EOS
1,0,0,0,1,1,49,53,2,0,0,0,1,NEOS
0,1,0,0,0,0,106,0,0,0,0,0,0,EOS
1,0,0,0,0,0,32,277,2,0,0,0,0,EOS
1,0,0,0,0,0,80,53,2,0,0,0,0,EOS
0,1,0,0,0,0,7,0,0,0,0,0,0,EOS
0,1,0,0,0,0,6,0,0,0,0,0,0,EOS
0,1,0,0,0,0,29,0,0,0,0,0,0,EOS
1,0,0,0,0,0,29,89,2,0,0,0,0,EOS
0,1,0,0,0,0,55,0,0,0,0,0,0,EOS
1,0,0,0,0,0,10,19,1,0,0,0,0,EOS
1,0,0,0,0,0,77,82,2,0,0,0,0,EOS
0,1,0,0,0,0,41,0,0,0,0,0,0,EOS
1,0,0,0,0,0,142,336,1,0,0,0,0,EOS
1,0,0,0,0,0,122,82,1,0,0,0,1,NEOS
0,1,0,0,0,0,60,0,0,0,0,0,0,EOS
1,0,0,0,0,0,19,153,2,0,0,0,0,EOS
0,1,0,0,0,0,138,0,0,0,0,0,0,EOS
0,0,0,0,0,0,266,47,2,1,0,0,0,EOS
1,0,0,0,0,0,45,19,2,0,0,0,0,EOS
1,0,0,0,0,0,26,29,1,0,0,0,0,EOS
1,0,0,0,0,0,34,28,1,0,0,0,0,EOS
0,1,0,0,0,0,138,0,0,0,0,0,0,EOS
1,0,0,0,0,0,30,26,2,0,0,0,0,EOS
1,0,0,0,1,1,3,26,1,0,0,0,1,NEOS
0,1,0,0,0,0,291,0,0,0,0,0,0,EOS
1,0,0,0,0,0,87,97,1,0,0,0,1,NEOS
0,1,0,0,0,0,37,0,0,0,0,0,0,EOS
0,0,1,0,0,1,23,29,0,0,0,0,1,NEOS
1,0,0,0,0,0,65,115,2,0,0,0,1,EOS
1,0,0,0,0,0,51,15,2,0,0,0,0,EOS
0,1,0,0,0,0,40,0,0,0,0,0,0,EOS
0,1,0,0,0,0,21,0,0,0,0,0,0,EOS
1,0,0,0,0,0,62,87,2,0,0,0,0,EOS
0,0,0,0,0,0,6,28,2,1,0,0,0,EOS
1,0,0,0,0,0,99,52,1,0,0,0,1,EOS
1,0,0,0,0,0,22,48,2,0,0,0,0,EOS
1,0,0,0,0,0,42,86,1,0,0,0,0,EOS
1,0,0,0,0,0,25,36,2,0,0,0,1,EOS
1,0,0,0,0,0,44,3,1,0,0,0,0,EOS
1,0,0,0,0,0,37,16,2,0,0,0,1,EOS
1,0,0,0,0,0,20,57,1,0,0,0,0,EOS
1,0,0,0,0,1,81,131,2,0,0,0,0,EOS
0,1,0,0,0,0,34,0,0,0,0,0,1,EOS
1,0,0,0,0,0,156,521,1,0,0,0,0,EOS
1,0,0,0,0,0,10,26,2,0,0,0,0,EOS
1,0,0,0,0,0,154,148,1,0,0,0,0,EOS
0,0,0,0,0,0,2,31,2,1,0,0,0,EOS
1,0,0,0,0,0,78,11,1,0,0,0,0,EOS
1,0,0,0,0,0,80,113,2,0,0,0,0,EOS
0,1,0,0,0,0,49,0,0,0,0,0,0,EOS
0,1,0,0,0,0,99,0,0,0,0,0,0,EOS
1,0,0,0,0,0,27,5,2,0,0,0,0,EOS
1,0,0,0,0,0,25,22,2,0,0,0,0,EOS
1,0,0,0,1,1,39,45,2,0,0,0,1,NEOS
1,0,0,0,0,0,26,74,2,0,0,0,0,EOS
0,1,0,0,0,0,5,0,0,0,0,0,0,EOS
0,1,0,0,0,0,24,0,0,0,0,0,0,EOS
0,1,0,0,0,0,36,0,0,0,0,0,1,EOS
0,1,0,0,0,0,33,0,0,0,0,0,0,EOS
0,1,0,0,0,0,113,0,0,0,0,0,0,EOS
1,0,0,0,0,0,266,146,2,0,0,0,0,EOS
1,0,0,0,0,0,73,90,1,0,0,0,0,EOS
1,0,0,0,0,0,15,32,2,0,0,0,0,EOS
1,0,0,0,0,0,62,46,2,0,0,0,0,EOS
0,1,0,0,0,0,125,0,0,0,0,0,0,EOS
1,0,0,0,0,0,176,10,2,0,0,0,0,EOS
1,0,0,0,0,0,43,67,1,0,0,0,0,EOS
1,0,0,0,0,0,8,24,1,0,0,0,1,NEOS
1,0,0,0,0,0,22,83,1,0,0,0,0,EOS
1,0,0,0,0,0,60,48,2,0,0,0,0,EOS
1,0,0,0,0,0,24,20,1,0,0,0,0,EOS
0,1,0,0,0,0,1,0,0,0,0,0,1,EOS
0,1,0,0,0,0,27,0,0,0,0,0,0,EOS
0,1,0,0,0,0,53,0,0,0,0,0,0,EOS
0,0,0,0,0,0,64,104,2,1,0,0,0,EOS
1,0,0,0,0,0,58,3,2,0,0,0,0,EOS
1,0,0,0,0,0,303,11,1,0,0,0,0,EOS
1,0,0,0,0,0,17,45,1,0,0,0,1,EOS
1,0,0,0,0,0,68,12,2,0,0,0,0,EOS
1,0,0,0,0,0,178,232,1,0,0,0,0,EOS
0,1,0,0,0,0,137,0,0,0,0,0,0,EOS
1,0,0,0,0,0,37,13,1,0,0,0,1,EOS
0,1,0,0,0,0,20,0,0,0,0,0,0,EOS
1,0,0,0,0,0,23,94,2,0,0,0,1,EOS
1,0,0,0,0,0,0,238,1,0,0,0,1,EOS
1,0,0,0,0,0,49,28,1,0,0,0,0,EOS
0,1,0,0,0,0,75,0,0,0,0,0,0,EOS
1,0,0,0,0,0,31,60,2,0,0,0,0,EOS
1,0,0,0,0,0,27,20,2,0,0,0,0,EOS
0,1,0,0,0,0,36,0,0,0,0,0,0,EOS
1,0,0,0,0,0,56,46,2,0,0,0,0,EOS
1,0,0,0,0,0,10,35,2,0,0,0,1,EOS
1,0,0,0,0,0,26,10,1,0,0,0,1,EOS
1,0,0,0,0,0,65,25,1,0,0,0,0,EOS
0,1,0,0,0,0,38,0,0,0,0,0,0,EOS
1,0,0,0,0,0,42,47,2,0,0,0,1,EOS
0,1,0,0,0,0,19,0,0,0,0,0,0,EOS
1,0,0,0,0,0,12,104,2,0,0,0,0,EOS
1,0,0,0,0,0,58,37,2,0,0,0,0,EOS
1,0,0,0,0,0,180,7,1,0,0,0,0,EOS
1,0,0,0,0,0,73,86,1,0,0,0,0,EOS
1,0,0,0,0,0,70,43,2,0,0,0,0,EOS
1,0,0,0,0,0,31,20,2,0,0,0,0,EOS
1,0,0,0,0,0,151,29,2,0,0,0,0,EOS
1,0,0,0,0,0,49,265,1,0,0,0,0,EOS
1,0,0,0,0,0,80,34,2,0,0,0,0,EOS
0,1,0,0,0,0,132,0,0,0,0,0,0,EOS
0,0,0,0,0,1,12,39,1,0,0,0,1,NEOS
1,0,0,0,0,0,53,8,1,0,0,0,0,EOS
1,0,0,0,0,1,3,37,1,0,0,0,0,EOS
1,0,0,0,0,0,39,29,2,0,0,0,0,EOS
1,0,0,0,0,0,53,66,2,0,0,0,0,EOS
1,0,0,0,0,0,10,19,2,0,0,0,1,EOS
0,0,0,0,0,0,132,22,2,1,0,0,0,EOS
0,1,0,0,0,0,11,0,0,0,0,0,0,EOS
0,0,0,0,0,0,7,7,1,1,0,0,1,EOS
1,0,0,0,0,0,144,118,2,0,0,0,0,EOS
1,0,0,0,0,0,16,56,2,0,0,0,0,EOS
1,0,0,0,0,0,144,24,2,0,0,0,0,EOS
1,0,0,0,0,0,32,42,2,0,0,0,0,EOS
1,0,0,0,0,0,38,56,2,0,0,0,0,EOS
0,1,0,0,0,0,57,0,0,0,0,0,0,EOS
0,1,0,0,0,0,147,0,0,0,0,0,0,EOS
0,0,0,0,0,0,19,34,2,1,0,0,0,EOS
1,0,0,0,0,0,41,18,2,0,0,0,0,EOS
0,0,0,0,0,0,580,97,2,0,0,0,0,EOS
1,0,0,0,0,0,78,260,2,0,0,0,1,EOS
1,0,0,0,0,0,23,8,2,0,0,0,0,EOS
1,0,0,0,0,0,20,33,2,0,0,0,0,EOS
0,0,0,0,1,1,1,51,1,0,0,0,1,NEOS
1,0,0,0,0,0,113,89,2,0,0,0,0,EOS
1,0,0,0,0,0,215,25,1,0,0,0,0,EOS
0,1,0,0,0,0,90,0,0,0,0,0,0,EOS
1,0,0,0,0,0,23,102,2,0,0,0,0,EOS
1,0,0,0,0,0,39,47,1,0,0,0,0,EOS
1,0,0,0,1,1,79,38,1,0,0,0,1,NEOS
1,0,0,0,0,0,156,91,2,0,0,0,0,EOS
1,0,0,0,0,0,53,28,1,0,0,0,0,EOS
0,1,0,0,0,0,52,0,0,0,0,0,0,EOS
0,1,0,0,0,0,21,0,0,0,0,0,0,EOS
1,0,0,0,0,0,45,164,3,0,0,0,1,EOS
1,0,0,0,0,0,18,77,2,0,0,0,0,EOS
0,0,0,0,0,0,570,61,2,0,0,0,0,EOS
0,1,0,0,0,0,30,0,0,0,0,0,0,EOS
1,0,0,0,0,0,203,142,2,0,0,0,0,EOS
1,0,0,0,0,0,32,131,2,0,0,0,0,EOS
1,0,0,0,0,0,16,31,1,0,0,0,0,EOS
0,1,0,0,0,0,80,0,0,0,0,0,0,EOS
1,0,0,0,0,0,22,31,2,0,0,0,0,EOS
0,0,0,1,0,1,27,0,0,0,0,0,1,NEOS
1,0,0,0,0,1,106,80,2,0,0,0,0,EOS
1,0,0,0,0,0,33,85,2,0,0,0,0,EOS
1,0,0,0,0,0,7,58,2,0,0,0,0,EOS
1,0,0,0,0,0,14,73,1,0,0,0,0,EOS
1,0,0,0,0,0,56,194,2,0,0,0,0,EOS
1,0,0,0,0,0,23,36,1,0,0,0,0,EOS
1,0,0,0,0,0,17,8,2,0,0,0,1,EOS
1,0,0,0,0,0,119,89,1,0,0,0,0,EOS
1,0,0,0,0,0,60,82,1,0,0,0,0,EOS
0,0,0,0,0,0,43,18,2,1,0,0,1,EOS
1,0,0,0,0,0,61,23,2,0,0,0,1,EOS
1,0,0,0,0,0,20,24,2,0,0,0,0,EOS
1,0,0,0,0,0,25,21,2,0,0,0,0,EOS
1,0,0,0,0,0,127,25,1,0,0,0,0,EOS
1,0,0,0,0,0,80,34,2,0,0,0,0,EOS
1,0,0,0,1,1,46,39,1,0,0,0,1,NEOS
1,0,0,0,1,1,60,153,1,0,0,0,1,NEOS
1,0,0,0,0,0,22,146,2,0,0,0,0,EOS
1,0,0,0,0,0,56,60,2,0,0,0,0,EOS
1,0,0,0,0,0,22,9,2,0,0,0,0,EOS
0,1,0,0,0,0,93,0,0,0,0,0,0,EOS
1,0,0,0,0,0,33,84,1,0,0,0,0,EOS
0,1,0,0,0,0,43,0,0,0,0,0,0,EOS
1,0,0,0,0,0,23,50,2,0,0,0,0,EOS
1,0,0,0,0,0,31,267,2,0,0,0,0,EOS
1,0,0,0,0,0,48,116,2,0,0,0,1,EOS
1,0,0,0,0,0,64,50,2,0,0,0,0,EOS
1,0,0,0,0,0,105,277,2,0,0,0,0,EOS
1,0,0,0,0,0,79,15,2,0,0,0,1,EOS
0,1,0,0,0,0,243,0,0,0,0,0,0,EOS
1,0,0,0,0,0,23,36,2,0,0,0,0,EOS
1,0,0,0,0,1,78,21,2,0,0,0,0,EOS
1,0,0,0,0,0,19,31,1,0,0,0,0,EOS
1,0,0,0,0,0,24,3,1,0,0,0,0,EOS
1,0,0,0,0,0,109,73,1,0,0,0,0,NEOS
0,1,0,0,0,0,33,0,0,0,0,0,0,EOS
1,0,0,0,0,0,89,25,2,0,0,0,0,EOS
1,0,0,0,0,0,159,29,1,0,0,0,0,EOS
0,0,0,0,0,0,2,9,1,1,0,0,0,EOS
1,0,0,0,0,0,15,108,2,0,0,0,0,EOS
1,0,0,0,0,0,43,214,2,0,0,0,1,EOS
1,0,0,0,0,0,34,28,1,0,0,0,0,EOS
1,0,0,0,0,0,6,110,2,0,0,0,0,EOS
1,0,0,0,0,0,59,101,2,0,0,0,0,EOS
1,0,0,0,0,0,28,17,2,0,0,0,0,EOS
1,0,0,0,0,0,111,213,2,0,0,0,0,EOS
0,1,0,0,0,0,75,0,0,0,0,0,0,EOS
1,0,0,0,0,0,14,52,1,0,0,0,0,EOS
1,0,0,0,0,0,37,73,2,0,0,0,0,EOS
1,0,0,0,0,0,44,238,2,0,0,0,0,EOS
1,0,0,0,0,0,53,4,2,0,0,0,0,EOS
0,1,0,0,0,0,44,0,0,0,0,0,0,EOS
1,0,0,0,0,0,17,120,2,0,0,0,0,EOS
0,1,0,0,0,0,98,0,0,0,0,0,0,EOS
1,0,0,0,0,0,18,50,3,0,0,0,0,EOS
1,0,0,0,0,0,40,147,2,0,0,0,0,EOS
0,1,0,0,0,0,37,0,0,0,0,0,0,EOS
0,0,0,0,0,0,28,53,2,1,0,0,0,EOS
1,0,0,0,0,1,2,51,2,0,0,0,0,EOS
1,0,0,0,0,0,20,22,1,0,0,0,0,EOS
0,0,0,0,0,0,25,18,2,1,0,0,0,EOS
1,0,0,0,0,0,255,56,1,0,0,0,0,EOS
1,0,0,0,0,0,13,17,2,0,0,0,1,EOS
1,0,0,0,0,0,22,2,2,0,0,0,1,EOS
1,0,0,0,0,0,33,369,1,0,0,0,1,NEOS
0,1,0,0,0,0,17,0,0,0,0,0,0,EOS
0,1,0,0,0,0,13,0,0,0,0,0,0,EOS
0,1,0,0,0,0,247,0,0,0,0,0,0,EOS
1,0,0,0,0,0,64,45,1,0,0,0,0,EOS
1,0,0,0,0,0,224,93,2,0,0,0,0,EOS
1,0,0,0,0,0,148,42,1,0,0,0,0,EOS
1,0,0,0,0,0,34,18,1,0,0,0,0,EOS
1,0,0,0,0,0,70,152,2,0,0,0,0,EOS
1,0,0,0,0,0,17,60,2,0,0,0,0,EOS
0,1,0,0,0,0,32,0,0,0,0,0,0,EOS
0,1,0,0,0,0,12,0,0,0,0,0,0,EOS
1,0,0,0,1,1,29,47,1,0,0,0,1,NEOS
1,0,0,0,0,0,58,138,1,0,0,0,0,EOS
1,0,0,0,0,0,45,30,2,0,0,0,0,EOS
1,0,0,0,0,0,36,32,1,0,0,0,0,EOS
0,1,0,0,0,0,112,0,0,0,0,0,0,EOS
0,1,0,0,0,0,82,0,0,0,0,0,0,EOS
0,1,0,0,0,0,28,0,0,0,0,0,0,EOS
0,0,0,1,0,1,28,109,0,0,0,0,0,NEOS
1,0,0,0,0,0,9,43,2,0,0,0,0,EOS
1,0,0,0,0,0,18,16,2,0,0,0,0,EOS
1,0,0,0,0,0,39,22,1,0,0,0,0,EOS
0,0,0,0,0,0,26,38,2,1,0,0,0,EOS
1,0,0,0,0,0,35,20,2,0,0,0,1,EOS
1,0,0,0,0,0,30,100,2,0,0,0,0,EOS
0,0,0,0,0,0,109,9,2,0,0,0,0,EOS
1,0,0,0,0,0,26,101,1,0,0,0,0,EOS
0,1,0,0,0,0,355,0,0,0,0,0,0,EOS
0,1,0,0,0,0,32,0,0,0,0,0,0,EOS
0,1,0,0,0,0,25,0,0,0,0,0,0,EOS
1,0,0,0,0,0,5,45,1,0,0,0,0,EOS
0,0,0,0,0,0,174,17,1,1,0,0,0,EOS
0,1,0,0,0,0,46,0,0,0,0,0,0,EOS
0,1,0,0,0,0,75,0,0,0,0,0,0,EOS
0,1,0,0,0,0,21,0,0,0,0,0,0,EOS
0,0,0,0,0,0,52,72,1,1,0,0,0,EOS
1,0,0,0,1,1,8,73,1,0,0,0,1,NEOS
1,0,0,0,0,0,295,7,1,0,0,0,0,EOS
1,0,0,0,0,0,39,78,2,0,0,0,0,EOS
0,1,0,0,0,0,49,0,0,0,0,0,0,EOS
0,1,0,0,0,0,84,0,0,0,0,0,0,EOS
1,0,0,0,0,0,14,14,2,0,0,0,0,EOS
1,0,0,0,0,0,59,8,2,0,0,0,1,NEOS
0,1,0,0,0,0,89,0,0,0,0,0,0,EOS
0,0,0,0,0,0,202,1,0,0,0,0,0,EOS
1,0,0,0,0,0,135,45,2,0,0,0,0,EOS
0,1,0,0,0,0,42,0,0,0,0,0,0,EOS
0,1,0,0,0,0,29,0,0,0,0,0,0,EOS
1,0,0,0,0,0,88,34,2,0,0,0,0,EOS
1,0,0,0,0,0,282,184,2,0,0,0,0,EOS
1,0,0,0,0,0,28,50,2,0,0,0,0,EOS
1,0,0,0,0,0,46,31,1,0,0,0,0,EOS
1,0,0,0,1,1,1,110,1,0,0,0,1,NEOS
1,0,0,0,0,0,21,14,2,0,0,0,0,EOS
0,0,1,0,0,1,25,125,0,0,0,0,1,NEOS
1,0,0,0,0,0,106,115,1,0,0,0,0,EOS
1,0,0,0,0,0,29,8,2,0,0,0,0,EOS
1,0,0,0,0,0,42,26,2,0,0,0,0,EOS
1,0,0,0,0,0,67,9,2,0,0,0,0,EOS
0,0,0,0,0,0,2,8,2,1,0,0,0,EOS
1,0,0,0,0,0,43,15,2,0,0,0,0,EOS
1,0,0,0,0,0,75,72,2,0,0,0,1,EOS
1,0,0,0,0,0,23,51,1,0,0,0,0,EOS
0,1,0,0,0,0,32,0,0,0,0,0,0,EOS
1,0,0,0,0,0,19,53,1,0,0,0,0,EOS
1,0,0,0,0,0,56,32,2,0,0,0,1,EOS
1,0,0,0,0,0,73,13,2,0,0,0,0,EOS
0,1,0,0,0,0,114,0,0,0,0,0,0,EOS
1,0,0,0,0,0,58,147,1,0,0,0,1,EOS
1,0,0,0,0,0,219,22,2,0,0,0,0,EOS
1,0,0,0,0,0,49,31,2,0,0,0,0,EOS
0,1,0,0,0,0,13,0,0,0,0,0,0,EOS
0,1,0,0,0,0,10,0,0,0,0,0,0,EOS
0,1,0,0,0,0,82,0,0,0,0,0,0,EOS
0,1,0,0,0,0,82,0,0,0,0,0,0,EOS
1,0,0,0,0,0,6,246,2,0,0,0,0,EOS
1,0,0,0,0,0,41,3,2,0,0,0,0,EOS
0,1,0,0,0,0,135,0,0,0,0,0,0,EOS
0,1,0,0,0,0,109,0,0,0,0,0,0,EOS
0,1,0,0,0,0,44,0,0,0,0,0,0,EOS
0,1,0,0,0,0,6,0,0,0,0,0,1,EOS
1,0,0,0,0,0,24,35,1,0,0,0,0,EOS
1,0,0,0,0,0,21,80,2,0,0,0,1,NEOS
0,1,0,0,0,0,125,0,0,0,0,0,0,EOS
1,0,0,0,0,0,93,27,2,0,0,0,0,EOS
0,1,0,0,0,0,15,0,0,0,0,0,0,EOS
1,0,0,0,0,0,27,4,1,0,0,0,0,EOS
1,0,0,0,0,0,60,9,1,0,0,0,0,EOS
1,0,0,0,0,0,82,76,2,0,0,0,0,EOS
1,0,0,0,0,0,20,6,1,0,0,0,0,EOS
1,0,0,0,0,0,7,236,2,0,0,0,0,EOS
1,0,0,0,0,0,4,50,2,0,0,0,0,EOS
1,0,0,0,0,0,40,32,1,0,0,0,0,EOS
1,0,0,0,0,0,57,298,1,0,0,0,1,NEOS
1,0,0,0,1,1,5,34,2,0,0,0,1,NEOS
1,0,0,0,0,0,53,38,2,0,0,0,0,EOS
1,0,0,0,0,0,11,61,1,0,0,0,0,EOS
1,0,0,0,0,0,41,11,2,0,0,0,0,EOS
0,0,0,0,0,0,35,23,2,1,0,0,0,EOS
1,0,0,0,0,0,45,24,1,0,0,0,0,EOS
0,1,0,0,0,0,26,0,0,0,0,0,1,EOS
1,0,0,0,0,0,76,59,2,0,0,0,0,EOS
1,0,0,0,0,0,36,61,2,0,0,0,0,EOS
1,0,0,0,0,0,26,11,2,0,0,0,0,EOS
1,0,0,0,0,0,17,81,1,0,0,0,0,EOS
1,0,0,0,0,0,45,86,1,0,0,0,0,EOS
1,0,0,0,0,0,7,37,2,0,0,0,0,EOS
1,0,0,0,0,0,86,50,1,0,0,0,0,EOS
1,0,0,0,1,1,1,24,1,0,0,0,1,NEOS
0,1,0,0,0,0,90,0,0,0,0,0,0,EOS
1,0,0,0,0,0,37,45,2,0,0,0,0,EOS
0,0,0,0,0,0,55,1,0,0,0,0,0,EOS
1,0,0,0,0,0,207,136,1,0,0,0,0,EOS
1,0,0,0,0,0,39,16,1,0,0,0,0,EOS
1,0,0,0,1,1,22,68,1,0,0,0,1,NEOS
1,0,0,0,0,0,30,18,3,0,0,0,0,EOS
1,0,0,0,0,0,47,47,2,0,0,0,0,EOS
1,0,0,0,0,0,70,7,1,0,0,0,0,EOS
0,0,0,0,0,0,38,78,2,0,0,0,0,EOS
1,0,0,0,0,0,61,100,2,0,0,0,0,EOS
1,0,0,0,1,1,17,17,1,0,0,0,1,NEOS
1,0,0,0,0,0,126,165,1,0,0,0,0,EOS
0,1,0,0,0,0,51,0,0,0,0,0,0,EOS
0,1,0,0,0,0,102,0,0,0,0,0,0,EOS
1,0,0,0,0,0,25,29,2,0,0,0,0,EOS
1,0,0,0,1,1,19,58,1,0,0,0,1,NEOS
1,0,0,0,0,0,139,26,2,0,0,0,0,EOS
1,0,0,0,0,0,60,121,1,0,0,0,0,EOS
1,0,0,0,0,0,133,48,2,0,0,0,0,EOS
0,0,0,0,0,0,119,5,2,1,0,0,0,EOS
1,0,0,0,0,0,14,28,1,0,0,0,0,EOS
1,0,0,0,0,0,53,108,2,0,0,0,0,EOS
1,0,0,0,0,0,18,45,1,0,0,0,0,EOS
0,1,0,0,0,0,317,0,0,0,0,0,0,EOS
0,1,0,0,0,0,151,0,0,0,0,0,0,EOS
1,0,0,0,0,0,3,16,2,0,0,0,0,EOS
0,1,0,0,0,0,14,0,0,0,0,0,0,EOS
1,0,0,0,0,0,48,291,1,0,0,0,0,EOS
0,0,0,0,0,0,2,4,2,1,0,0,0,EOS
1,0,0,0,0,0,14,64,1,0,0,0,0,EOS
1,0,0,0,0,0,7,20,1,0,0,0,0,EOS
0,0,0,0,0,0,106,17,2,0,0,0,1,EOS
0,0,0,0,0,1,7,65,0,0,0,0,1,NEOS
0,1,0,0,0,0,85,0,0,0,0,0,0,EOS
0,1,0,0,0,0,11,0,0,0,0,0,0,EOS
0,1,0,0,0,0,84,0,0,0,0,0,0,EOS
